date,min,max,pm25,q1,q3,stdev,count
2021-09-20T00:00:00.000Z,1.8,9.73,3.75,3.08,4.4,1.026,566
2021-09-21T00:00:00.000Z,1.8,8,4.22,3.12,4.78,1.073,573
2021-09-22T00:00:00.000Z,0.7,7.05,2.9,2,4.38,1.447,572
2021-09-23T00:00:00.000Z,0.3,7.13,1.67,0.7,3.85,1.624,575
2021-09-24T00:00:00.000Z,0.28,4.84,0.7,0.55,1,0.76,560
2021-09-25T00:00:00.000Z,0.2,315.1,1.41,0.93,3.35,18.374,568
2021-09-26T00:00:00.000Z,0.1,9.23,0.75,0.5,1.02,0.764,562
2021-09-27T00:00:00.000Z,0.35,5.4,0.95,0.65,1.95,1.105,469
2021-09-28T00:00:00.000Z,1.4,6.82,3.12,2.22,4.34,1.299,558
2021-09-29T00:00:00.000Z,4.09,9.63,5.88,5.25,6.47,0.976,552
2021-09-30T00:00:00.000Z,1.2,13.75,7.18,4.47,8.52,2.916,555
2021-10-01T00:00:00.000Z,0.7,5.32,2.29,1.9,2.88,0.743,539
2021-10-02T00:00:00.000Z,2.27,19.2,5.6,4.4,13.73,5.068,546
2021-10-03T00:00:00.000Z,9.77,32.04,15.19,13.95,19.67,4.196,562
2021-10-04T00:00:00.000Z,7.35,26.48,15.7,12.3,19.52,4.497,563
2021-10-05T00:00:00.000Z,1,18.57,5,2.45,8.19,4.42,575
2021-10-06T00:00:00.000Z,0.8,19.42,3.03,1.73,10.35,4.622,575
2021-10-07T00:00:00.000Z,1.88,9.05,5.4,3.87,6.28,1.571,573
2021-10-08T00:00:00.000Z,1.12,10,3.75,3,7.14,2.314,557
2021-10-09T00:00:00.000Z,2.85,9.48,5.72,4.82,6.7,1.375,560
2021-10-10T00:00:00.000Z,3.7,19.45,6.34,5.35,10.7,4.081,562
2021-10-11T00:00:00.000Z,0.7,14.13,3.21,2.29,9.93,3.964,574
2021-10-12T00:00:00.000Z,0.2,2.13,0.6,0.5,0.7,0.222,571
2021-10-13T00:00:00.000Z,0.3,8.52,0.95,0.73,1.23,0.626,562
2021-10-14T00:00:00.000Z,0.4,4.82,1.3,1,1.95,0.744,550
2021-10-15T00:00:00.000Z,0.2,4.3,0.98,0.7,1.72,0.661,568
2021-10-16T00:00:00.000Z,0.4,177,0.93,0.77,1.14,7.744,573
2021-10-17T00:00:00.000Z,0.3,3.95,0.7,0.6,0.9,0.357,568
2021-10-18T00:00:00.000Z,0.4,3.13,0.8,0.68,1.23,0.469,547
2021-10-19T00:00:00.000Z,0.5,22.2,1.85,1.14,3.69,4.542,576
2021-10-20T00:00:00.000Z,0.38,7.47,1.83,1.06,2.4,1.201,556
2021-10-21T00:00:00.000Z,0.22,5.97,1.88,0.75,2.54,1.081,571
2021-10-22T00:00:00.000Z,0.3,6.07,0.6,0.5,0.73,0.364,569
2021-10-23T00:00:00.000Z,0.5,9.65,1.14,0.95,1.74,0.836,564
2021-10-24T00:00:00.000Z,0.5,4.75,1.6,1.23,2.63,0.872,574
2021-10-25T00:00:00.000Z,1.42,9.19,3.67,2.92,5.4,1.541,575
2021-10-26T00:00:00.000Z,0.9,12.88,4.47,2.04,9.41,3.723,560
2021-10-27T00:00:00.000Z,0.6,7.07,2.5,1.6,3.25,1.089,554
2021-10-28T00:00:00.000Z,0.7,7.47,2.78,1.7,3.89,1.443,533
2021-10-29T00:00:00.000Z,6.82,39.03,17.48,12.88,21.95,6.64,561
2021-10-30T00:00:00.000Z,12.88,41.15,24.7,21.33,28.38,5.447,566
2021-10-31T00:00:00.000Z,6.22,56.03,16.26,9.94,32.54,12.183,550
2021-11-01T00:00:00.000Z,7.65,39.54,20.6,15.84,24.67,6.819,541
2021-11-02T00:00:00.000Z,20.55,37.85,26.62,24.67,29.63,3.392,502
2021-11-03T00:00:00.000Z,1.8,38.17,20.23,13.79,28.23,9.58,537
2021-11-04T00:00:00.000Z,1.23,13.48,3.54,2.42,4.43,1.578,554
2021-11-05T00:00:00.000Z,0.6,4.4,1.33,1.02,1.73,0.622,575
2021-11-06T00:00:00.000Z,0.35,5.15,1.1,0.88,1.4,0.478,555
2021-11-07T00:00:00.000Z,0.38,104.13,0.88,0.7,1.2,5.486,538
2021-11-08T00:00:00.000Z,0.52,16.82,1.63,1.2,3.42,1.824,466
2021-11-09T00:00:00.000Z,0.56,15.15,1.77,1.25,2.49,1.275,532
2021-11-10T00:00:00.000Z,0.25,5.03,1.17,0.6,1.95,0.811,553
2021-11-11T00:00:00.000Z,0.4,7.45,2.02,1.52,2.54,0.855,509
2021-11-12T00:00:00.000Z,0.3,8.15,0.7,0.5,2,1.054,486
2021-11-13T00:00:00.000Z,1.02,44.67,3.42,2.4,4.25,3.787,558
2021-11-14T00:00:00.000Z,0.7,21.65,3,1.77,4.38,2.541,548
2021-11-15T00:00:00.000Z,0.77,5.3,1.42,1.17,2.15,0.857,543
2021-11-16T00:00:00.000Z,1.9,9.1,5.2,3.91,6.24,1.481,533
2021-11-17T00:00:00.000Z,1.38,7.55,2.96,2.45,3.95,1.028,410
2021-11-18T00:00:00.000Z,0.47,8.77,1,0.8,1.25,0.516,508
2021-11-19T00:00:00.000Z,0.15,6.25,1.38,1.08,2.04,1.068,469
2021-11-20T00:00:00.000Z,0.1,4.22,0.7,0.3,1.41,0.73,513
2021-11-21T00:00:00.000Z,0.3,5.7,0.8,0.6,1,0.504,551
2021-11-22T00:00:00.000Z,0.5,3.17,1.02,0.9,1.2,0.313,547
2021-11-23T00:00:00.000Z,0.5,35.67,1.3,1.07,1.63,1.806,551
2021-11-24T00:00:00.000Z,0.45,7.95,1,0.8,1.8,0.908,559
2021-11-25T00:00:00.000Z,0.3,29.6,0.99,0.7,1.35,2.321,554
2021-11-26T00:00:00.000Z,0.75,10.85,1.6,1.33,2.17,1.133,555
2021-11-27T00:00:00.000Z,0.75,39.29,1.73,1.4,2.15,2.406,543
2021-11-28T00:00:00.000Z,0.8,63.05,1.85,1.5,2.42,3.391,553
2021-11-29T00:00:00.000Z,0.98,8.32,2.13,1.75,2.54,0.901,542
2021-11-30T00:00:00.000Z,0.93,8.57,1.92,1.65,2.29,0.801,537
2021-12-01T00:00:00.000Z,1.23,34.33,2.54,2.13,3.47,2.446,523
2021-12-02T00:00:00.000Z,0.82,6.18,2,1.48,2.9,0.897,513
2021-12-03T00:00:00.000Z,1.63,8.05,3.07,2.6,3.53,1.004,244
2021-12-04T00:00:00.000Z,1.9,10,3.72,3.2,4.67,1.053,497
2021-12-05T00:00:00.000Z,0.82,24.3,1.88,1.65,2.21,2.141,525
2021-12-06T00:00:00.000Z,1.02,131.43,2.82,1.88,4.82,6.567,546
2021-12-07T00:00:00.000Z,1.97,33.9,4.75,3.67,6.55,2.845,534
2021-12-08T00:00:00.000Z,1.2,12.5,3.2,2.54,4.78,2.832,506
2021-12-09T00:00:00.000Z,0.73,5.5,2.6,2.22,3.01,0.759,528
2021-12-10T00:00:00.000Z,1.8,14.3,4.32,3.28,6.42,3.05,509
2021-12-11T00:00:00.000Z,1.1,22.48,4.82,1.9,9.32,4.288,533
2021-12-12T00:00:00.000Z,7.82,31.5,12.67,11.02,15.98,4.151,468
2021-12-13T00:00:00.000Z,1.1,18.39,5.9,5,7,2.183,446
2021-12-14T00:00:00.000Z,1.6,7.38,2.45,2.2,2.85,0.742,324
2021-12-15T00:00:00.000Z,0.75,4.53,2.2,1.5,2.74,0.813,521
2021-12-16T00:00:00.000Z,0.45,3.05,1.05,0.8,1.3,0.422,511
2021-12-17T00:00:00.000Z,0.5,8.88,1.63,1.17,2.25,1.089,534
2021-12-18T00:00:00.000Z,0.4,3.08,1,0.77,1.23,0.376,533
2021-12-19T00:00:00.000Z,0.28,3.08,0.63,0.5,0.8,0.313,540
2021-12-20T00:00:00.000Z,0.7,3.5,1.25,1.05,1.6,0.502,508
2021-12-21T00:00:00.000Z,0.8,15.23,2.17,1.5,4.09,2.078,546
2021-12-22T00:00:00.000Z,1.17,12.5,3.83,3,5.53,1.85,539
2021-12-23T00:00:00.000Z,0.9,5.05,2.15,1.63,2.75,0.744,506
2021-12-24T00:00:00.000Z,0.4,6.9,0.9,0.7,1.2,0.441,535
2021-12-25T00:00:00.000Z,0.5,6.47,1.17,0.9,1.65,0.706,517
2021-12-26T00:00:00.000Z,0.6,12.7,1.77,1.08,3.3,1.685,515
2021-12-27T00:00:00.000Z,1.4,8.35,3.22,2.54,4.22,1.307,556
2021-12-28T00:00:00.000Z,2.33,19.77,4.53,3.72,7.4,3.937,548
2021-12-29T00:00:00.000Z,12.55,39.45,19.69,17.64,22.23,3.713,566
2021-12-30T00:00:00.000Z,2.04,22.98,9.35,4.8,14.06,5.621,544
2021-12-31T00:00:00.000Z,0.82,35.83,2.1,1.51,2.88,2.643,561
2022-01-01T00:00:00.000Z,0.56,10.38,1.8,1.25,2.6,1.109,545
2022-01-02T00:00:00.000Z,0.4,23.63,3.13,1.07,4.88,2.634,549
2022-01-03T00:00:00.000Z,1.23,5.75,2.45,2.1,3,0.726,548
2022-01-04T00:00:00.000Z,0.65,5.2,1.9,1.58,2.25,0.614,549
2022-01-05T00:00:00.000Z,0.6,4.93,1.79,1.3,2.22,0.667,564
2022-01-06T00:00:00.000Z,0.5,3.88,1.25,0.9,1.55,0.565,564
2022-01-07T00:00:00.000Z,0.73,9.94,1.65,1.17,2.6,1.175,566
2022-01-08T00:00:00.000Z,0.4,23.2,6.57,0.8,9.75,4.655,515
2022-01-09T00:00:00.000Z,3,18.05,7.57,4.79,9.49,2.989,533
2022-01-10T00:00:00.000Z,3.6,13.8,8.05,6.2,9,1.941,541
2022-01-11T00:00:00.000Z,2.15,15.9,5.31,3.95,6.94,1.992,548
2022-01-12T00:00:00.000Z,1.8,16.85,3.97,2.92,11.93,4.786,561
2022-01-13T00:00:00.000Z,0.65,4.15,1.52,1.23,2.02,0.612,551
2022-01-14T00:00:00.000Z,0.3,4.97,0.7,0.52,0.93,0.384,541
2022-01-15T00:00:00.000Z,0.45,117.97,1.1,0.8,1.67,6.535,557
2022-01-16T00:00:00.000Z,0.4,5.4,1.4,0.9,2.39,1.061,553
2022-01-17T00:00:00.000Z,0.3,5.38,0.95,0.77,1.25,0.587,564
2022-01-18T00:00:00.000Z,0.5,4.07,1.3,1,1.82,0.589,549
2022-01-19T00:00:00.000Z,0.3,6.22,2.83,2.1,3.4,1.092,538
2022-01-20T00:00:00.000Z,0.3,2.65,0.9,0.7,1.1,0.299,568
2022-01-21T00:00:00.000Z,0.52,6.2,1.23,0.98,1.52,0.54,523
2022-01-22T00:00:00.000Z,0.9,4.72,1.79,1.45,2.27,0.632,552
2022-01-23T00:00:00.000Z,1.6,6.28,3.4,2.54,4.23,1.025,540
2022-01-24T00:00:00.000Z,0.98,7.7,2.52,1.75,3.42,1.134,559
2022-01-25T00:00:00.000Z,0.8,16.8,2.7,1.75,3.54,1.491,536
2022-01-26T00:00:00.000Z,1,8.32,2.54,1.73,4.59,1.597,519
2022-01-27T00:00:00.000Z,0.4,15.38,2.21,1.4,3.35,1.509,556
2022-01-28T00:00:00.000Z,0.4,3.95,1.1,0.8,1.42,0.486,557
2022-01-29T00:00:00.000Z,0.3,18.82,1.27,0.9,1.7,1.233,562
2022-01-30T00:00:00.000Z,0.3,22.08,0.7,0.5,1.12,1.301,555
2022-01-31T00:00:00.000Z,0.5,4.63,1.3,1.1,1.5,0.454,558
2022-02-01T00:00:00.000Z,0.82,13.48,1.9,1.42,3.7,1.906,527
2022-02-02T00:00:00.000Z,1.23,15.88,3.35,2.85,3.92,1.205,537
2022-02-03T00:00:00.000Z,1,20.25,3.5,2.72,4.3,1.935,508
2022-02-04T00:00:00.000Z,0.47,5.05,2.02,1.27,2.78,0.923,521
2022-02-05T00:00:00.000Z,0.8,11.98,2.2,1.8,2.87,0.873,552
2022-02-06T00:00:00.000Z,0.52,5.57,1.88,1.5,2.34,0.756,560
2022-02-07T00:00:00.000Z,0.65,3.8,1.25,1,1.63,0.496,561
2022-02-08T00:00:00.000Z,0.6,4.8,1.52,1.2,1.95,0.589,552
2022-02-09T00:00:00.000Z,0.8,5.88,2.04,1.52,2.9,0.935,522
2022-02-10T00:00:00.000Z,0.7,6,2.13,1.6,2.65,0.747,536
2022-02-11T00:00:00.000Z,0.7,4.55,1.25,1,1.77,0.652,526
2022-02-12T00:00:00.000Z,0.7,6.03,2.27,1.73,2.85,0.828,561
2022-02-13T00:00:00.000Z,1.7,7.9,3.17,2.7,3.88,0.978,572
2022-02-14T00:00:00.000Z,3.35,15.45,8.19,7.18,9.77,2.32,558
2022-02-15T00:00:00.000Z,0.8,13.18,5.78,3,7.3,2.705,577
2022-02-16T00:00:00.000Z,0.82,42.58,3.3,2.22,5.18,2.663,565
2022-02-17T00:00:00.000Z,0.5,3.33,1.2,0.87,1.5,0.501,564
2022-02-18T00:00:00.000Z,0.4,4.72,1.4,0.98,1.95,0.663,567
2022-02-19T00:00:00.000Z,0.7,5.3,1.55,1.3,2,0.617,557
2022-02-20T00:00:00.000Z,0.88,5.55,1.8,1.5,2.22,0.537,568
2022-02-21T00:00:00.000Z,0.32,41.08,1.1,0.77,2.08,2.939,572
2022-02-22T00:00:00.000Z,0.73,13.6,2.29,1.98,2.8,1.213,582
2022-02-23T00:00:00.000Z,0.9,5.93,2.22,1.73,2.72,0.816,563
2022-02-24T00:00:00.000Z,0.52,5.2,1.7,1.02,2.34,0.827,564
2022-02-25T00:00:00.000Z,0.6,4.28,1.64,1.2,2.25,0.741,556
2022-02-26T00:00:00.000Z,0.8,30.45,1.52,1.33,1.9,2.186,572
2022-02-27T00:00:00.000Z,0.9,4.25,1.52,1.3,1.83,0.463,570
2022-02-28T00:00:00.000Z,0.8,4.09,1.5,1.3,1.85,0.526,571
2022-03-01T00:00:00.000Z,1.2,11.35,3.55,2.44,4.69,2.773,581
2022-03-02T00:00:00.000Z,1.12,13.15,3.7,2.42,7.96,2.817,548
2022-03-03T00:00:00.000Z,0.7,3.83,1.23,1.08,1.5,0.437,561
2022-03-04T00:00:00.000Z,0.6,4.43,1.4,1.17,1.77,0.579,561
2022-03-05T00:00:00.000Z,0.65,6.25,1.38,1.08,2.2,1.033,571
2022-03-06T00:00:00.000Z,0.43,9.13,1.27,1,2.15,0.953,540
2022-03-07T00:00:00.000Z,0.4,4.09,1.3,1.1,1.7,0.561,581
2022-03-08T00:00:00.000Z,1,17.63,1.92,1.6,2.52,1.05,559
2022-03-09T00:00:00.000Z,1.05,6.75,2.83,2.27,3.33,0.872,559
2022-03-10T00:00:00.000Z,0.95,5.53,2.45,1.7,3.67,1.12,559
2022-03-11T00:00:00.000Z,2.29,10.93,5.53,3.95,6.45,1.591,556
2022-03-12T00:00:00.000Z,1.83,11.9,4.9,3.33,6.3,2.009,565
2022-03-13T00:00:00.000Z,0.82,15.13,8.59,3.04,11.3,4.178,548
2022-03-14T00:00:00.000Z,4.22,29.73,15.68,11.4,17.8,4.935,558
2022-03-15T00:00:00.000Z,11.6,27.6,18.54,16.38,22.33,3.837,558
2022-03-16T00:00:00.000Z,15.2,28.08,20.27,18.72,22.05,2.42,557
2022-03-17T00:00:00.000Z,5.35,26.08,11.95,8.38,17.91,5.387,561
2022-03-18T00:00:00.000Z,1.1,27.15,2.75,2,12.55,7.861,542
2022-03-19T00:00:00.000Z,0.63,4.97,1.7,1.37,2.1,0.574,564
2022-03-20T00:00:00.000Z,0.8,40.97,1.88,1.6,2.35,1.996,558
2022-03-21T00:00:00.000Z,4.43,23.05,14.38,11.51,16.3,3.334,549
2022-03-22T00:00:00.000Z,12.13,26.67,17.29,15.63,19.62,3.104,572
2022-03-23T00:00:00.000Z,3.83,20.45,6.05,5,9.43,4.556,559
2022-03-24T00:00:00.000Z,4.09,11.52,5.78,5.32,6.28,0.809,545
2022-03-25T00:00:00.000Z,0.65,11.55,6.71,1.92,8.8,3.321,562
2022-03-26T00:00:00.000Z,0.43,4.03,1.1,0.9,1.38,0.432,572
2022-03-27T00:00:00.000Z,0.45,3.9,1.2,0.98,1.4,0.41,551
2022-03-28T00:00:00.000Z,0.2,5.7,1.1,0.75,2.65,1.407,561
2022-03-29T00:00:00.000Z,0.55,19.98,1.2,0.98,1.5,1.351,568
2022-03-30T00:00:00.000Z,0.4,3.9,1.14,0.9,1.48,0.476,565
2022-03-31T00:00:00.000Z,0.5,9,1.6,1,2.17,0.838,579
2022-04-01T00:00:00.000Z,0.7,6.13,2.64,1.5,3.6,1.317,548
2022-04-02T00:00:00.000Z,0.52,5.93,1.6,1.14,3.83,1.416,498
2022-04-03T00:00:00.000Z,0.28,4.47,0.9,0.68,1.12,0.435,558
2022-04-04T00:00:00.000Z,0.3,7.82,1.08,0.6,1.8,1.232,575
2022-04-05T00:00:00.000Z,0.32,7.05,0.77,0.6,0.9,0.659,566
2022-04-06T00:00:00.000Z,0.28,3.45,0.85,0.65,1.1,0.417,562
2022-04-07T00:00:00.000Z,0.4,8.75,1.5,1.13,1.83,1.13,564
2022-04-08T00:00:00.000Z,0.4,4.43,1.1,0.82,1.48,0.717,568
2022-04-09T00:00:00.000Z,0.55,8.35,1.12,1,1.3,0.736,548
2022-04-10T00:00:00.000Z,0.2,2.65,0.7,0.52,0.95,0.342,572
2022-04-11T00:00:00.000Z,0.45,3.25,0.9,0.75,1.3,0.461,562
2022-04-12T00:00:00.000Z,0.28,3.6,1.14,0.63,1.5,0.539,576
2022-04-13T00:00:00.000Z,0.5,3.3,1.35,1.1,1.67,0.508,566
2022-04-14T00:00:00.000Z,0.95,12.13,5.47,3.75,8.69,2.861,565
2022-04-15T00:00:00.000Z,0.3,4.8,0.95,0.6,1.67,0.859,573
2022-04-16T00:00:00.000Z,0.38,2.45,0.8,0.7,1,0.306,576
2022-04-17T00:00:00.000Z,0.5,57.55,0.98,0.8,1.25,3.241,566
2022-04-18T00:00:00.000Z,0.68,5.15,1.65,1.33,2.04,0.649,565
2022-04-19T00:00:00.000Z,0.55,3.42,1.25,1,1.6,0.439,563
2022-04-20T00:00:00.000Z,1.12,4.03,2.27,1.92,2.6,0.503,563
2022-04-21T00:00:00.000Z,0.9,2.8,1.6,1.4,1.8,0.306,560
2022-04-22T00:00:00.000Z,0.68,3.65,1.35,1.1,1.98,0.601,571
2022-04-23T00:00:00.000Z,0.55,4.03,1.2,0.95,1.45,0.434,568
2022-04-24T00:00:00.000Z,0.7,5.88,2,1.4,2.85,0.989,570
2022-04-25T00:00:00.000Z,0.85,4.72,2.27,1.77,2.83,0.714,551
2022-04-26T00:00:00.000Z,0.35,4.05,0.9,0.7,1.1,0.477,552
2022-04-27T00:00:00.000Z,0.4,3.05,1,0.73,1.38,0.454,559
2022-04-28T00:00:00.000Z,0.32,3.9,0.98,0.7,1.33,0.478,554
2022-04-29T00:00:00.000Z,0.38,2.92,0.9,0.64,1.08,0.311,557
2022-04-30T00:00:00.000Z,0.52,9.44,1.4,1.1,2.76,1.74,577
2022-05-01T00:00:00.000Z,0.3,7.88,1.33,0.63,2.89,1.909,517
2022-05-02T00:00:00.000Z,0.22,2.85,1.14,0.9,1.58,0.498,453
2022-05-03T00:00:00.000Z,0.38,2.83,1.02,0.8,1.38,0.405,532
2022-05-04T00:00:00.000Z,0.4,3.28,1.17,0.8,1.48,0.461,576
2022-05-05T00:00:00.000Z,1.52,5.3,2.5,2.25,2.97,0.631,566
2022-05-06T00:00:00.000Z,1.25,6.15,2.85,2.25,3.45,0.809,571
2022-05-07T00:00:00.000Z,0.56,10.6,1.58,1.12,4.78,2.469,579
2022-05-08T00:00:00.000Z,0.4,3.53,1,0.8,1.23,0.361,560
2022-05-09T00:00:00.000Z,0.7,4,1.3,1.1,1.63,0.457,523
2022-05-10T00:00:00.000Z,0.8,9.27,3.1,1.67,5.03,2.12,511
2022-05-11T00:00:00.000Z,1.2,7.47,2.75,2.17,3.49,0.997,501
2022-05-12T00:00:00.000Z,0.3,7.25,1.5,0.88,3.15,1.475,528
2022-05-13T00:00:00.000Z,0.5,6.8,1.77,1.1,2.33,0.875,521
2022-05-14T00:00:00.000Z,0.3,6.2,1.44,0.9,2.13,0.801,552
2022-05-15T00:00:00.000Z,0.2,2.88,0.65,0.5,0.98,0.339,536
2022-05-16T00:00:00.000Z,0.3,3.03,0.82,0.68,1.02,0.329,526
2022-05-17T00:00:00.000Z,0.5,3.35,0.93,0.77,1.2,0.38,530
2022-05-18T00:00:00.000Z,0.65,7.6,1.2,1.05,1.4,0.595,509
2022-05-19T00:00:00.000Z,0.9,38,2.47,1.77,3.44,1.977,529
2022-05-20T00:00:00.000Z,1.63,8.94,3.75,2.6,5.35,1.697,517
2022-05-21T00:00:00.000Z,1.2,4.93,2.5,2.04,3,0.636,515
2022-05-22T00:00:00.000Z,1.38,709.83,2.4,2.02,2.85,33.318,512
2022-05-23T00:00:00.000Z,1.2,3.95,2.25,1.92,2.6,0.483,517
2022-05-24T00:00:00.000Z,1.5,5.18,2.74,2.38,3.13,0.566,526
2022-05-25T00:00:00.000Z,0.43,9.9,2.47,1.67,4.28,2.266,495
2022-05-26T00:00:00.000Z,0.4,3.4,1.02,0.87,1.4,0.484,512
2022-05-27T00:00:00.000Z,0.22,57.72,0.88,0.6,1.5,3.373,495
2022-05-28T00:00:00.000Z,0.6,5.65,2.13,1.35,2.71,0.859,525
2022-05-29T00:00:00.000Z,0.35,538.97,1,0.8,1.3,34.598,457
2022-05-30T00:00:00.000Z,0.5,6.18,1.6,1.1,1.85,0.743,465
2022-05-31T00:00:00.000Z,1.63,10.52,3.74,2.95,5.47,1.855,474
2022-06-01T00:00:00.000Z,0.85,4.93,2.25,1.63,3.33,0.954,495
2022-06-02T00:00:00.000Z,2.02,11.93,3.6,2.86,4.19,1.114,165
2022-06-04T00:00:00.000Z,0.68,39.67,2.5,1.42,3,2.453,291
2022-06-05T00:00:00.000Z,0.38,3.67,1.79,0.85,2.22,0.825,422
2022-06-06T00:00:00.000Z,0.4,108.32,0.9,0.75,1.23,6.796,322
2022-06-07T00:00:00.000Z,0.82,6.8,2.04,1.4,3.63,1.295,520
2022-06-08T00:00:00.000Z,0.4,21.67,1.7,1.2,8.75,6.023,495
2022-06-09T00:00:00.000Z,1.45,5.18,2.4,2.1,2.72,0.47,499
2022-06-10T00:00:00.000Z,1.77,26.85,3.28,2.83,3.95,1.505,490
2022-06-11T00:00:00.000Z,1.7,5.53,2.97,2.67,3.29,0.481,457
2022-06-12T00:00:00.000Z,0.82,6.03,2.29,1.7,3.13,0.89,490
2022-06-13T00:00:00.000Z,0.6,6.05,1.5,1.1,2.7,0.988,455
2022-06-14T00:00:00.000Z,0.38,2.42,1.2,0.92,1.35,0.335,365
2022-06-15T00:00:00.000Z,0.5,4.15,1.6,1,2.1,0.679,488
2022-06-16T00:00:00.000Z,0.28,15.2,1.42,0.9,1.77,1.146,495
2022-06-17T00:00:00.000Z,0.2,3.47,1.6,1.1,2.12,0.703,432
2022-06-18T00:00:00.000Z,0.8,15.1,3.01,1.75,7.1,3.818,506
2022-06-19T00:00:00.000Z,0.28,3.08,0.8,0.6,1.27,0.542,439
2022-06-20T00:00:00.000Z,0.8,3.28,1.58,1.2,1.92,0.477,369
2022-06-21T00:00:00.000Z,1.33,374.38,2.22,1.95,2.6,20.027,355
2022-06-22T00:00:00.000Z,1.45,7.35,3.3,2.7,4.93,1.338,338
2022-06-23T00:00:00.000Z,1.48,5.72,2.47,2.16,3.08,0.722,309
2022-06-24T00:00:00.000Z,0.9,455.08,3.38,2.25,4.32,31.422,557
2022-06-25T00:00:00.000Z,2.25,7.97,3.7,3,5.43,1.466,569
2022-06-26T00:00:00.000Z,2.6,877.72,4.8,3.72,6.12,36.879,576
2022-06-27T00:00:00.000Z,3.6,9.32,5.28,4.45,7.3,1.596,544
2022-06-28T00:00:00.000Z,0.88,124.75,6.2,4.9,7.38,6.411,531
2022-06-29T00:00:00.000Z,2.4,11.63,3.4,3.1,3.78,1.5,545
2022-06-30T00:00:00.000Z,6.13,29.23,14.93,11.01,18.09,4.951,560
2022-07-01T00:00:00.000Z,3.2,18.23,9.13,6.93,12.56,3.333,561
2022-07-02T00:00:00.000Z,0.43,252.77,1.58,1.14,9.52,12.215,555
2022-07-03T00:00:00.000Z,0.5,11.82,1.6,1.1,2,0.899,524
2022-07-04T00:00:00.000Z,0.82,3.55,2.02,1.75,2.29,0.433,552
2022-07-05T00:00:00.000Z,0.4,3.05,0.98,0.7,1.3,0.424,534
2022-07-06T00:00:00.000Z,0.2,4.65,1.05,0.68,1.42,0.555,540
2022-07-07T00:00:00.000Z,0.4,3.03,1.17,0.98,1.45,0.368,373
2022-07-08T00:00:00.000Z,0.32,3.05,1.12,0.9,1.45,0.449,542
2022-07-09T00:00:00.000Z,0.2,167.68,0.73,0.4,1,7.249,537
2022-07-10T00:00:00.000Z,0.2,390.13,0.4,0.3,0.9,26.325,541
2022-07-11T00:00:00.000Z,0.3,2.45,0.9,0.63,1.2,0.367,545
2022-07-12T00:00:00.000Z,0.4,468,0.88,0.7,1.27,19.646,567
2022-07-13T00:00:00.000Z,0.7,4.25,1.88,1.6,2.38,0.625,515
2022-07-14T00:00:00.000Z,0.3,3.9,0.7,0.56,0.88,0.328,536
2022-07-15T00:00:00.000Z,0.15,2.35,0.47,0.4,0.6,0.253,514
2022-07-16T00:00:00.000Z,0.15,2.25,0.4,0.3,0.47,0.193,562
2022-07-17T00:00:00.000Z,0.1,1.8,0.35,0.3,0.4,0.167,576
2022-07-18T00:00:00.000Z,0.43,6.93,2.4,1.5,3.65,1.689,502
2022-07-19T00:00:00.000Z,0.6,8.52,1.8,1.12,6.35,2.596,573
2022-07-20T00:00:00.000Z,1,112.97,5.2,4.53,5.8,8.23,578
2022-07-21T00:00:00.000Z,2.15,11.3,6.31,5.68,7.19,1.245,568
2022-07-22T00:00:00.000Z,5.63,27.25,9.65,8.76,10.32,1.642,573
2022-07-23T00:00:00.000Z,0.4,41.05,1.5,1.1,1.9,3.206,557
2022-07-24T00:00:00.000Z,0.56,576.75,1.42,1.05,2.15,24.843,563
2022-07-25T00:00:00.000Z,2.72,8.73,4.22,3.6,4.7,1.165,579
2022-07-26T00:00:00.000Z,0.5,10.13,2.29,0.98,4.75,2.787,578
2022-07-27T00:00:00.000Z,0.1,47.78,0.77,0.37,1.55,2.088,580
2022-07-28T00:00:00.000Z,0.2,133.43,0.5,0.4,0.6,6.124,554
2022-07-29T00:00:00.000Z,0.2,2.02,0.55,0.45,0.7,0.235,562
2022-07-30T00:00:00.000Z,0.5,2.38,1,0.82,1.14,0.241,563
2022-07-31T00:00:00.000Z,0.4,1.77,0.88,0.75,1,0.204,576
2022-08-01T00:00:00.000Z,0.5,8.85,1.02,0.9,1.2,0.512,507
2022-08-02T00:00:00.000Z,0.2,4.43,1.1,0.7,1.8,0.741,540
2022-08-03T00:00:00.000Z,0.9,4.88,1.83,1.48,2.97,0.943,551
2022-08-04T00:00:00.000Z,1.17,10.32,2.95,1.83,4.59,2.435,446
2022-08-05T00:00:00.000Z,0.9,20.17,6.12,4.51,11.1,4.246,568
2022-08-06T00:00:00.000Z,0.2,4,0.6,0.4,1.49,0.73,552
2022-08-07T00:00:00.000Z,0.3,150.07,1.55,1,2.17,7.543,427
2022-08-08T00:00:00.000Z,1,11.25,2.85,1.77,4.45,2.125,510
2022-08-09T00:00:00.000Z,0.98,4.7,1.67,1.4,2.69,0.881,556
2022-08-10T00:00:00.000Z,0.8,3.95,2.1,1.52,2.5,0.578,460
2022-08-11T00:00:00.000Z,0.82,291.35,1.77,1.39,2.25,19.411,457
2022-08-12T00:00:00.000Z,1.2,6.55,2.54,2.22,3.03,0.873,557
2022-08-13T00:00:00.000Z,1.1,437.08,2.1,1.77,4.79,24.196,576
